,Date,Status,X,Y,Z,Source,Time,SessionTime
22570,2024-03-02 15:41:16.139,OnTrack,3997,1317,-41,pos,0 days 01:37:33.708000,0 days 01:37:33.708000
22571,2024-03-02 15:41:16.399,OnTrack,4148,1415,-34,pos,0 days 01:37:33.968000,0 days 01:37:33.968000
22572,2024-03-02 15:41:16.579,OnTrack,4260,1471,-30,pos,0 days 01:37:34.148000,0 days 01:37:34.148000
22573,2024-03-02 15:41:16.679,OnTrack,4324,1499,-29,pos,0 days 01:37:34.248000,0 days 01:37:34.248000
22574,2024-03-02 15:41:16.939,OnTrack,4492,1559,-23,pos,0 days 01:37:34.508000,0 days 01:37:34.508000
22575,2024-03-02 15:41:17.239,OnTrack,4692,1604,-18,pos,0 days 01:37:34.808000,0 days 01:37:34.808000
22576,2024-03-02 15:41:17.419,OnTrack,4814,1615,-16,pos,0 days 01:37:34.988000,0 days 01:37:34.988000
22577,2024-03-02 15:41:17.639,OnTrack,4965,1611,-13,pos,0 days 01:37:35.208000,0 days 01:37:35.208000
22578,2024-03-02 15:41:17.739,OnTrack,5033,1603,-12,pos,0 days 01:37:35.308000,0 days 01:37:35.308000
22579,2024-03-02 15:41:17.978,OnTrack,5195,1568,-10,pos,0 days 01:37:35.547000,0 days 01:37:35.547000
22580,2024-03-02 15:41:18.258,OnTrack,5380,1501,-8,pos,0 days 01:37:35.827000,0 days 01:37:35.827000
22581,2024-03-02 15:41:18.438,OnTrack,5497,1447,-6,pos,0 days 01:37:36.007000,0 days 01:37:36.007000
22582,2024-03-02 15:41:18.638,OnTrack,5625,1384,-5,pos,0 days 01:37:36.207000,0 days 01:37:36.207000
22583,2024-03-02 15:41:18.859,OnTrack,5854,1270,-4,pos,0 days 01:37:36.428000,0 days 01:37:36.428000
22584,2024-03-02 15:41:19.279,OnTrack,6057,1174,-4,pos,0 days 01:37:36.848000,0 days 01:37:36.848000
22585,2024-03-02 15:41:19.479,OnTrack,6160,1124,-5,pos,0 days 01:37:37.048000,0 days 01:37:37.048000
22586,2024-03-02 15:41:19.739,OnTrack,6333,1023,-5,pos,0 days 01:37:37.308000,0 days 01:37:37.308000
22587,2024-03-02 15:41:20.079,OnTrack,6427,954,-6,pos,0 days 01:37:37.648000,0 days 01:37:37.648000
22588,2024-03-02 15:41:20.299,OnTrack,6499,888,-7,pos,0 days 01:37:37.868000,0 days 01:37:37.868000
22589,2024-03-02 15:41:20.519,OnTrack,6558,817,-8,pos,0 days 01:37:38.088000,0 days 01:37:38.088000
22590,2024-03-02 15:41:20.739,OnTrack,6602,743,-9,pos,0 days 01:37:38.308000,0 days 01:37:38.308000
22591,2024-03-02 15:41:20.999,OnTrack,6650,596,-11,pos,0 days 01:37:38.568000,0 days 01:37:38.568000
22592,2024-03-02 15:41:21.439,OnTrack,6665,464,-13,pos,0 days 01:37:39.008000,0 days 01:37:39.008000
22593,2024-03-02 15:41:21.819,OnTrack,6657,349,-16,pos,0 days 01:37:39.388000,0 days 01:37:39.388000
22594,2024-03-02 15:41:21.939,OnTrack,6648,307,-17,pos,0 days 01:37:39.508000,0 days 01:37:39.508000
22595,2024-03-02 15:41:22.299,OnTrack,6591,167,-19,pos,0 days 01:37:39.868000,0 days 01:37:39.868000
22596,2024-03-02 15:41:22.579,OnTrack,6547,98,-21,pos,0 days 01:37:40.148000,0 days 01:37:40.148000
22597,2024-03-02 15:41:22.739,OnTrack,6509,50,-23,pos,0 days 01:37:40.308000,0 days 01:37:40.308000
22598,2024-03-02 15:41:23.079,OnTrack,6415,-46,-26,pos,0 days 01:37:40.648000,0 days 01:37:40.648000
22599,2024-03-02 15:41:23.299,OnTrack,6317,-126,-29,pos,0 days 01:37:40.868000,0 days 01:37:40.868000
22600,2024-03-02 15:41:23.699,OnTrack,6199,-206,-32,pos,0 days 01:37:41.268000,0 days 01:37:41.268000
22601,2024-03-02 15:41:23.879,OnTrack,6125,-249,-34,pos,0 days 01:37:41.448000,0 days 01:37:41.448000
22602,2024-03-02 15:41:24.119,OnTrack,5982,-327,-36,pos,0 days 01:37:41.688000,0 days 01:37:41.688000
22603,2024-03-02 15:41:24.518,OnTrack,5822,-411,-38,pos,0 days 01:37:42.087000,0 days 01:37:42.087000
22604,2024-03-02 15:41:24.698,OnTrack,5733,-457,-39,pos,0 days 01:37:42.267000,0 days 01:37:42.267000
22605,2024-03-02 15:41:24.858,OnTrack,5653,-499,-39,pos,0 days 01:37:42.427000,0 days 01:37:42.427000
22606,2024-03-02 15:41:25.138,OnTrack,5420,-620,-41,pos,0 days 01:37:42.707000,0 days 01:37:42.707000
22607,2024-03-02 15:41:25.439,OnTrack,5333,-665,-42,pos,0 days 01:37:43.008000,0 days 01:37:43.008000
22608,2024-03-02 15:41:25.679,OnTrack,5199,-736,-42,pos,0 days 01:37:43.248000,0 days 01:37:43.248000
22609,2024-03-02 15:41:25.959,OnTrack,5051,-815,-41,pos,0 days 01:37:43.528000,0 days 01:37:43.528000
22610,2024-03-02 15:41:26.139,OnTrack,4946,-872,-41,pos,0 days 01:37:43.708000,0 days 01:37:43.708000
22611,2024-03-02 15:41:26.319,OnTrack,4840,-929,-41,pos,0 days 01:37:43.888000,0 days 01:37:43.888000
22612,2024-03-02 15:41:26.559,OnTrack,4696,-1007,-40,pos,0 days 01:37:44.128000,0 days 01:37:44.128000
22613,2024-03-02 15:41:26.799,OnTrack,4570,-1076,-40,pos,0 days 01:37:44.368000,0 days 01:37:44.368000
22614,2024-03-02 15:41:26.979,OnTrack,4460,-1137,-41,pos,0 days 01:37:44.548000,0 days 01:37:44.548000
22615,2024-03-02 15:41:27.219,OnTrack,4273,-1240,-43,pos,0 days 01:37:44.788000,0 days 01:37:44.788000
22616,2024-03-02 15:41:27.579,OnTrack,4082,-1346,-45,pos,0 days 01:37:45.148000,0 days 01:37:45.148000
22617,2024-03-02 15:41:27.859,OnTrack,3902,-1446,-48,pos,0 days 01:37:45.428000,0 days 01:37:45.428000
22618,2024-03-02 15:41:27.979,OnTrack,3824,-1489,-50,pos,0 days 01:37:45.548000,0 days 01:37:45.548000
22619,2024-03-02 15:41:28.259,OnTrack,3640,-1591,-55,pos,0 days 01:37:45.828000,0 days 01:37:45.828000
22620,2024-03-02 15:41:28.499,OnTrack,3387,-1732,-62,pos,0 days 01:37:46.068000,0 days 01:37:46.068000
22621,2024-03-02 15:41:28.899,OnTrack,3212,-1830,-69,pos,0 days 01:37:46.468000,0 days 01:37:46.468000
22622,2024-03-02 15:41:28.999,OnTrack,3144,-1868,-71,pos,0 days 01:37:46.568000,0 days 01:37:46.568000
22623,2024-03-02 15:41:29.279,OnTrack,2953,-1974,-79,pos,0 days 01:37:46.848000,0 days 01:37:46.848000
22624,2024-03-02 15:41:29.559,OnTrack,2751,-2087,-87,pos,0 days 01:37:47.128000,0 days 01:37:47.128000
22625,2024-03-02 15:41:29.759,OnTrack,2612,-2165,-92,pos,0 days 01:37:47.328000,0 days 01:37:47.328000
22626,2024-03-02 15:41:29.979,OnTrack,2459,-2250,-97,pos,0 days 01:37:47.548000,0 days 01:37:47.548000
22627,2024-03-02 15:41:30.079,OnTrack,2389,-2289,-98,pos,0 days 01:37:47.648000,0 days 01:37:47.648000
22628,2024-03-02 15:41:30.239,OnTrack,2277,-2351,-101,pos,0 days 01:37:47.808000,0 days 01:37:47.808000
22629,2024-03-02 15:41:30.459,OnTrack,2122,-2438,-104,pos,0 days 01:37:48.028000,0 days 01:37:48.028000
22630,2024-03-02 15:41:30.679,OnTrack,1967,-2524,-107,pos,0 days 01:37:48.248000,0 days 01:37:48.248000
22631,2024-03-02 15:41:30.859,OnTrack,1841,-2595,-109,pos,0 days 01:37:48.428000,0 days 01:37:48.428000
22632,2024-03-02 15:41:31.098,OnTrack,1672,-2691,-110,pos,0 days 01:37:48.667000,0 days 01:37:48.667000
22633,2024-03-02 15:41:31.398,OnTrack,1462,-2810,-110,pos,0 days 01:37:48.967000,0 days 01:37:48.967000
22634,2024-03-02 15:41:31.618,OnTrack,1211,-2955,-109,pos,0 days 01:37:49.187000,0 days 01:37:49.187000
22635,2024-03-02 15:41:31.919,OnTrack,1085,-3026,-108,pos,0 days 01:37:49.488000,0 days 01:37:49.488000
22636,2024-03-02 15:41:32.159,OnTrack,929,-3115,-107,pos,0 days 01:37:49.728000,0 days 01:37:49.728000
22637,2024-03-02 15:41:32.419,OnTrack,766,-3207,-107,pos,0 days 01:37:49.988000,0 days 01:37:49.988000
22638,2024-03-02 15:41:32.699,OnTrack,621,-3289,-108,pos,0 days 01:37:50.268000,0 days 01:37:50.268000
22639,2024-03-02 15:41:32.859,OnTrack,496,-3358,-108,pos,0 days 01:37:50.428000,0 days 01:37:50.428000
22640,2024-03-02 15:41:33.319,OnTrack,307,-3445,-109,pos,0 days 01:37:50.888000,0 days 01:37:50.888000
22641,2024-03-02 15:41:33.659,OnTrack,219,-3472,-110,pos,0 days 01:37:51.228000,0 days 01:37:51.228000
22642,2024-03-02 15:41:33.819,OnTrack,162,-3484,-111,pos,0 days 01:37:51.388000,0 days 01:37:51.388000
22643,2024-03-02 15:41:34.139,OnTrack,52,-3498,-112,pos,0 days 01:37:51.708000,0 days 01:37:51.708000
22644,2024-03-02 15:41:34.319,OnTrack,-6,-3499,-113,pos,0 days 01:37:51.888000,0 days 01:37:51.888000
22645,2024-03-02 15:41:34.559,OnTrack,-81,-3491,-115,pos,0 days 01:37:52.128000,0 days 01:37:52.128000
22646,2024-03-02 15:41:34.759,OnTrack,-176,-3457,-118,pos,0 days 01:37:52.328000,0 days 01:37:52.328000
22647,2024-03-02 15:41:35.099,OnTrack,-226,-3423,-119,pos,0 days 01:37:52.668000,0 days 01:37:52.668000
22648,2024-03-02 15:41:35.319,OnTrack,-277,-3376,-120,pos,0 days 01:37:52.888000,0 days 01:37:52.888000
22649,2024-03-02 15:41:35.499,OnTrack,-315,-3334,-121,pos,0 days 01:37:53.068000,0 days 01:37:53.068000
22650,2024-03-02 15:41:35.799,OnTrack,-396,-3223,-124,pos,0 days 01:37:53.368000,0 days 01:37:53.368000
22651,2024-03-02 15:41:36.199,OnTrack,-444,-3138,-126,pos,0 days 01:37:53.768000,0 days 01:37:53.768000
22652,2024-03-02 15:41:36.359,OnTrack,-469,-3085,-127,pos,0 days 01:37:53.928000,0 days 01:37:53.928000
22653,2024-03-02 15:41:36.599,OnTrack,-514,-2966,-130,pos,0 days 01:37:54.168000,0 days 01:37:54.168000
22654,2024-03-02 15:41:37.079,OnTrack,-556,-2780,-134,pos,0 days 01:37:54.648000,0 days 01:37:54.648000
22655,2024-03-02 15:41:37.379,OnTrack,-568,-2686,-137,pos,0 days 01:37:54.948000,0 days 01:37:54.948000
22656,2024-03-02 15:41:37.618,OnTrack,-575,-2566,-140,pos,0 days 01:37:55.187000,0 days 01:37:55.187000
22657,2024-03-02 15:41:37.798,OnTrack,-577,-2473,-141,pos,0 days 01:37:55.367000,0 days 01:37:55.367000
22658,2024-03-02 15:41:38.078,OnTrack,-573,-2289,-145,pos,0 days 01:37:55.647000,0 days 01:37:55.647000
22659,2024-03-02 15:41:38.398,OnTrack,-566,-2141,-147,pos,0 days 01:37:55.967000,0 days 01:37:55.967000
22660,2024-03-02 15:41:38.619,OnTrack,-558,-2000,-149,pos,0 days 01:37:56.188000,0 days 01:37:56.188000
22661,2024-03-02 15:41:38.859,OnTrack,-549,-1855,-151,pos,0 days 01:37:56.428000,0 days 01:37:56.428000
22662,2024-03-02 15:41:38.959,OnTrack,-545,-1793,-152,pos,0 days 01:37:56.528000,0 days 01:37:56.528000
22663,2024-03-02 15:41:39.299,OnTrack,-533,-1591,-154,pos,0 days 01:37:56.868000,0 days 01:37:56.868000
22664,2024-03-02 15:41:39.459,OnTrack,-527,-1488,-155,pos,0 days 01:37:57.028000,0 days 01:37:57.028000
22665,2024-03-02 15:41:39.699,OnTrack,-514,-1249,-157,pos,0 days 01:37:57.268000,0 days 01:37:57.268000
22666,2024-03-02 15:41:40.159,OnTrack,-501,-1018,-158,pos,0 days 01:37:57.728000,0 days 01:37:57.728000
22667,2024-03-02 15:41:40.319,OnTrack,-495,-907,-158,pos,0 days 01:37:57.888000,0 days 01:37:57.888000
22668,2024-03-02 15:41:40.539,OnTrack,-487,-753,-158,pos,0 days 01:37:58.108000,0 days 01:37:58.108000
22669,2024-03-02 15:41:40.699,OnTrack,-481,-640,-158,pos,0 days 01:37:58.268000,0 days 01:37:58.268000
22670,2024-03-02 15:41:40.959,OnTrack,-467,-396,-159,pos,0 days 01:37:58.528000,0 days 01:37:58.528000
22671,2024-03-02 15:41:41.299,OnTrack,-457,-207,-159,pos,0 days 01:37:58.868000,0 days 01:37:58.868000
22672,2024-03-02 15:41:41.559,OnTrack,-446,-8,-159,pos,0 days 01:37:59.128000,0 days 01:37:59.128000
22673,2024-03-02 15:41:41.799,OnTrack,-432,260,-159,pos,0 days 01:37:59.368000,0 days 01:37:59.368000
22674,2024-03-02 15:41:42.219,OnTrack,-420,487,-159,pos,0 days 01:37:59.788000,0 days 01:37:59.788000
22675,2024-03-02 15:41:42.399,OnTrack,-410,685,-159,pos,0 days 01:37:59.968000,0 days 01:37:59.968000
22676,2024-03-02 15:41:42.779,OnTrack,-398,918,-159,pos,0 days 01:38:00.348000,0 days 01:38:00.348000
22677,2024-03-02 15:41:42.999,OnTrack,-390,1076,-159,pos,0 days 01:38:00.568000,0 days 01:38:00.568000
22678,2024-03-02 15:41:43.219,OnTrack,-382,1246,-159,pos,0 days 01:38:00.788000,0 days 01:38:00.788000
22679,2024-03-02 15:41:43.479,OnTrack,-368,1529,-159,pos,0 days 01:38:01.048000,0 days 01:38:01.048000
22680,2024-03-02 15:41:43.739,OnTrack,-362,1655,-158,pos,0 days 01:38:01.308000,0 days 01:38:01.308000
22681,2024-03-02 15:41:43.959,OnTrack,-354,1830,-158,pos,0 days 01:38:01.528000,0 days 01:38:01.528000
22682,2024-03-02 15:41:44.119,OnTrack,-349,1958,-159,pos,0 days 01:38:01.688000,0 days 01:38:01.688000
22683,2024-03-02 15:41:44.498,OnTrack,-337,2263,-159,pos,0 days 01:38:02.067000,0 days 01:38:02.067000
22684,2024-03-02 15:41:44.658,OnTrack,-329,2457,-159,pos,0 days 01:38:02.227000,0 days 01:38:02.227000
22685,2024-03-02 15:41:44.978,OnTrack,-320,2652,-159,pos,0 days 01:38:02.547000,0 days 01:38:02.547000
22686,2024-03-02 15:41:45.299,OnTrack,-307,2929,-159,pos,0 days 01:38:02.868000,0 days 01:38:02.868000
22687,2024-03-02 15:41:45.479,OnTrack,-295,3194,-159,pos,0 days 01:38:03.048000,0 days 01:38:03.048000
22688,2024-03-02 15:41:45.959,OnTrack,-280,3540,-157,pos,0 days 01:38:03.528000,0 days 01:38:03.528000
22689,2024-03-02 15:41:46.199,OnTrack,-275,3672,-158,pos,0 days 01:38:03.768000,0 days 01:38:03.768000
22690,2024-03-02 15:41:46.399,OnTrack,-269,3837,-159,pos,0 days 01:38:03.968000,0 days 01:38:03.968000
22691,2024-03-02 15:41:46.699,OnTrack,-260,4086,-158,pos,0 days 01:38:04.268000,0 days 01:38:04.268000
22692,2024-03-02 15:41:46.899,OnTrack,-254,4253,-159,pos,0 days 01:38:04.468000,0 days 01:38:04.468000
22693,2024-03-02 15:41:47.059,OnTrack,-249,4386,-159,pos,0 days 01:38:04.628000,0 days 01:38:04.628000
22694,2024-03-02 15:41:47.299,OnTrack,-242,4587,-159,pos,0 days 01:38:04.868000,0 days 01:38:04.868000
22695,2024-03-02 15:41:47.499,OnTrack,-236,4754,-158,pos,0 days 01:38:05.068000,0 days 01:38:05.068000
22696,2024-03-02 15:41:47.739,OnTrack,-229,4956,-157,pos,0 days 01:38:05.308000,0 days 01:38:05.308000
22697,2024-03-02 15:41:47.919,OnTrack,-224,5107,-156,pos,0 days 01:38:05.488000,0 days 01:38:05.488000
22698,2024-03-02 15:41:48.199,OnTrack,-217,5341,-153,pos,0 days 01:38:05.768000,0 days 01:38:05.768000
22699,2024-03-02 15:41:48.419,OnTrack,-210,5525,-152,pos,0 days 01:38:05.988000,0 days 01:38:05.988000
22700,2024-03-02 15:41:48.659,OnTrack,-203,5758,-150,pos,0 days 01:38:06.228000,0 days 01:38:06.228000
22701,2024-03-02 15:41:49.079,OnTrack,-193,6073,-147,pos,0 days 01:38:06.648000,0 days 01:38:06.648000
22702,2024-03-02 15:41:49.799,OnTrack,-173,6790,-140,pos,0 days 01:38:07.368000,0 days 01:38:07.368000
22703,2024-03-02 15:41:50.219,OnTrack,-167,7018,-138,pos,0 days 01:38:07.788000,0 days 01:38:07.788000
22704,2024-03-02 15:41:50.479,OnTrack,-159,7270,-136,pos,0 days 01:38:08.048000,0 days 01:38:08.048000
22705,2024-03-02 15:41:50.938,OnTrack,-147,7585,-133,pos,0 days 01:38:08.507000,0 days 01:38:08.507000
22706,2024-03-02 15:41:51.218,OnTrack,-141,7712,-132,pos,0 days 01:38:08.787000,0 days 01:38:08.787000
22707,2024-03-02 15:41:51.538,OnTrack,-134,7843,-131,pos,0 days 01:38:09.107000,0 days 01:38:09.107000
22708,2024-03-02 15:41:51.659,OnTrack,-126,7957,-130,pos,0 days 01:38:09.228000,0 days 01:38:09.228000
22709,2024-03-02 15:41:52.059,OnTrack,-116,8047,-130,pos,0 days 01:38:09.628000,0 days 01:38:09.628000
22710,2024-03-02 15:41:52.339,OnTrack,-96,8142,-129,pos,0 days 01:38:09.908000,0 days 01:38:09.908000
22711,2024-03-02 15:41:52.659,OnTrack,-76,8197,-129,pos,0 days 01:38:10.228000,0 days 01:38:10.228000
22712,2024-03-02 15:41:52.899,OnTrack,-31,8269,-128,pos,0 days 01:38:10.468000,0 days 01:38:10.468000
22713,2024-03-02 15:41:53.279,OnTrack,4,8303,-128,pos,0 days 01:38:10.848000,0 days 01:38:10.848000
22714,2024-03-02 15:41:53.499,OnTrack,40,8327,-128,pos,0 days 01:38:11.068000,0 days 01:38:11.068000
22715,2024-03-02 15:41:53.679,OnTrack,72,8340,-130,pos,0 days 01:38:11.248000,0 days 01:38:11.248000
22716,2024-03-02 15:41:53.979,OnTrack,145,8344,-130,pos,0 days 01:38:11.548000,0 days 01:38:11.548000
22717,2024-03-02 15:41:54.359,OnTrack,188,8332,-131,pos,0 days 01:38:11.928000,0 days 01:38:11.928000
22718,2024-03-02 15:41:54.519,OnTrack,214,8320,-132,pos,0 days 01:38:12.088000,0 days 01:38:12.088000
22719,2024-03-02 15:41:54.759,OnTrack,250,8298,-133,pos,0 days 01:38:12.328000,0 days 01:38:12.328000
22720,2024-03-02 15:41:54.999,OnTrack,301,8260,-134,pos,0 days 01:38:12.568000,0 days 01:38:12.568000
22721,2024-03-02 15:41:55.439,OnTrack,373,8192,-137,pos,0 days 01:38:13.008000,0 days 01:38:13.008000
22722,2024-03-02 15:41:55.839,OnTrack,425,8137,-139,pos,0 days 01:38:13.408000,0 days 01:38:13.408000
22723,2024-03-02 15:41:56.199,OnTrack,481,8078,-140,pos,0 days 01:38:13.768000,0 days 01:38:13.768000
22724,2024-03-02 15:41:56.499,OnTrack,545,8017,-142,pos,0 days 01:38:14.068000,0 days 01:38:14.068000
22725,2024-03-02 15:41:56.559,OnTrack,560,8004,-142,pos,0 days 01:38:14.128000,0 days 01:38:14.128000
22726,2024-03-02 15:41:56.759,OnTrack,614,7965,-143,pos,0 days 01:38:14.328000,0 days 01:38:14.328000
22727,2024-03-02 15:41:57.059,OnTrack,706,7916,-143,pos,0 days 01:38:14.628000,0 days 01:38:14.628000
22728,2024-03-02 15:41:57.318,OnTrack,798,7884,-144,pos,0 days 01:38:14.887000,0 days 01:38:14.887000
22729,2024-03-02 15:41:57.558,OnTrack,940,7863,-143,pos,0 days 01:38:15.127000,0 days 01:38:15.127000
22730,2024-03-02 15:41:57.978,OnTrack,1070,7870,-141,pos,0 days 01:38:15.547000,0 days 01:38:15.547000
22731,2024-03-02 15:41:58.179,OnTrack,1170,7884,-139,pos,0 days 01:38:15.748000,0 days 01:38:15.748000
22732,2024-03-02 15:41:58.339,OnTrack,1312,7911,-135,pos,0 days 01:38:15.908000,0 days 01:38:15.908000
22733,2024-03-02 15:41:58.599,OnTrack,1370,7923,-133,pos,0 days 01:38:16.168000,0 days 01:38:16.168000
22734,2024-03-02 15:41:58.999,OnTrack,1561,7978,-127,pos,0 days 01:38:16.568000,0 days 01:38:16.568000
22735,2024-03-02 15:41:59.159,OnTrack,1644,8006,-124,pos,0 days 01:38:16.728000,0 days 01:38:16.728000
22736,2024-03-02 15:41:59.419,OnTrack,1817,8053,-118,pos,0 days 01:38:16.988000,0 days 01:38:16.988000
22737,2024-03-02 15:41:59.779,OnTrack,1991,8070,-112,pos,0 days 01:38:17.348000,0 days 01:38:17.348000
22738,2024-03-02 15:41:59.939,OnTrack,2088,8071,-109,pos,0 days 01:38:17.508000,0 days 01:38:17.508000
22739,2024-03-02 15:42:00.139,OnTrack,2211,8067,-105,pos,0 days 01:38:17.708000,0 days 01:38:17.708000
22740,2024-03-02 15:42:00.319,OnTrack,2323,8060,-102,pos,0 days 01:38:17.888000,0 days 01:38:17.888000
22741,2024-03-02 15:42:00.559,OnTrack,2474,8045,-97,pos,0 days 01:38:18.128000,0 days 01:38:18.128000
22742,2024-03-02 15:42:00.819,OnTrack,2641,8021,-91,pos,0 days 01:38:18.388000,0 days 01:38:18.388000
22743,2024-03-02 15:42:01.079,OnTrack,2809,7989,-86,pos,0 days 01:38:18.648000,0 days 01:38:18.648000
22744,2024-03-02 15:42:01.239,OnTrack,3007,7948,-80,pos,0 days 01:38:18.808000,0 days 01:38:18.808000
22745,2024-03-02 15:42:01.499,OnTrack,3087,7932,-78,pos,0 days 01:38:19.068000,0 days 01:38:19.068000
22746,2024-03-02 15:42:01.739,OnTrack,3249,7899,-75,pos,0 days 01:38:19.308000,0 days 01:38:19.308000
22747,2024-03-02 15:42:02.019,OnTrack,3441,7861,-71,pos,0 days 01:38:19.588000,0 days 01:38:19.588000
22748,2024-03-02 15:42:02.219,OnTrack,3580,7832,-68,pos,0 days 01:38:19.788000,0 days 01:38:19.788000
22749,2024-03-02 15:42:02.519,OnTrack,3875,7772,-62,pos,0 days 01:38:20.088000,0 days 01:38:20.088000
22750,2024-03-02 15:42:02.819,OnTrack,4003,7746,-60,pos,0 days 01:38:20.388000,0 days 01:38:20.388000
22751,2024-03-02 15:42:02.979,OnTrack,4118,7723,-58,pos,0 days 01:38:20.548000,0 days 01:38:20.548000
22752,2024-03-02 15:42:03.319,OnTrack,4455,7656,-51,pos,0 days 01:38:20.888000,0 days 01:38:20.888000
22753,2024-03-02 15:42:03.599,OnTrack,4587,7629,-49,pos,0 days 01:38:21.168000,0 days 01:38:21.168000
22754,2024-03-02 15:42:03.839,OnTrack,4765,7594,-45,pos,0 days 01:38:21.408000,0 days 01:38:21.408000
22755,2024-03-02 15:42:04.018,OnTrack,4899,7568,-43,pos,0 days 01:38:21.587000,0 days 01:38:21.587000
22756,2024-03-02 15:42:04.178,OnTrack,5019,7544,-40,pos,0 days 01:38:21.747000,0 days 01:38:21.747000
22757,2024-03-02 15:42:04.418,OnTrack,5198,7509,-37,pos,0 days 01:38:21.987000,0 days 01:38:21.987000
22758,2024-03-02 15:42:04.759,OnTrack,5468,7457,-32,pos,0 days 01:38:22.328000,0 days 01:38:22.328000
22759,2024-03-02 15:42:04.879,OnTrack,5559,7440,-30,pos,0 days 01:38:22.448000,0 days 01:38:22.448000
22760,2024-03-02 15:42:05.039,OnTrack,5679,7418,-28,pos,0 days 01:38:22.608000,0 days 01:38:22.608000
22761,2024-03-02 15:42:05.359,OnTrack,5996,7359,-22,pos,0 days 01:38:22.928000,0 days 01:38:22.928000
22762,2024-03-02 15:42:05.739,OnTrack,6193,7323,-18,pos,0 days 01:38:23.308000,0 days 01:38:23.308000
22763,2024-03-02 15:42:05.979,OnTrack,6380,7289,-14,pos,0 days 01:38:23.548000,0 days 01:38:23.548000
22764,2024-03-02 15:42:06.139,OnTrack,6499,7268,-12,pos,0 days 01:38:23.708000,0 days 01:38:23.708000
22765,2024-03-02 15:42:06.419,OnTrack,6697,7232,-8,pos,0 days 01:38:23.988000,0 days 01:38:23.988000
22766,2024-03-02 15:42:06.579,OnTrack,6844,7205,-6,pos,0 days 01:38:24.148000,0 days 01:38:24.148000
22767,2024-03-02 15:42:06.879,OnTrack,6963,7181,-3,pos,0 days 01:38:24.448000,0 days 01:38:24.448000
22768,2024-03-02 15:42:07.199,OnTrack,7112,7142,0,pos,0 days 01:38:24.768000,0 days 01:38:24.768000
22769,2024-03-02 15:42:07.459,OnTrack,7214,7102,0,pos,0 days 01:38:25.028000,0 days 01:38:25.028000
22770,2024-03-02 15:42:07.679,OnTrack,7291,7061,2,pos,0 days 01:38:25.248000,0 days 01:38:25.248000
22771,2024-03-02 15:42:07.799,OnTrack,7329,7037,3,pos,0 days 01:38:25.368000,0 days 01:38:25.368000
22772,2024-03-02 15:42:08.019,OnTrack,7424,6955,5,pos,0 days 01:38:25.588000,0 days 01:38:25.588000
22773,2024-03-02 15:42:08.419,OnTrack,7469,6883,7,pos,0 days 01:38:25.988000,0 days 01:38:25.988000
22774,2024-03-02 15:42:08.579,OnTrack,7485,6834,7,pos,0 days 01:38:26.148000,0 days 01:38:26.148000
22775,2024-03-02 15:42:08.739,OnTrack,7494,6782,8,pos,0 days 01:38:26.308000,0 days 01:38:26.308000
22776,2024-03-02 15:42:08.999,OnTrack,7497,6697,8,pos,0 days 01:38:26.568000,0 days 01:38:26.568000
22777,2024-03-02 15:42:09.279,OnTrack,7477,6565,8,pos,0 days 01:38:26.848000,0 days 01:38:26.848000
22778,2024-03-02 15:42:09.679,OnTrack,7451,6486,7,pos,0 days 01:38:27.248000,0 days 01:38:27.248000
22779,2024-03-02 15:42:09.839,OnTrack,7430,6438,7,pos,0 days 01:38:27.408000,0 days 01:38:27.408000
22780,2024-03-02 15:42:10.039,OnTrack,7397,6380,5,pos,0 days 01:38:27.608000,0 days 01:38:27.608000
22781,2024-03-02 15:42:10.319,OnTrack,7317,6274,1,pos,0 days 01:38:27.888000,0 days 01:38:27.888000
22782,2024-03-02 15:42:10.598,OnTrack,7272,6227,-1,pos,0 days 01:38:28.167000,0 days 01:38:28.167000
22783,2024-03-02 15:42:10.798,OnTrack,7215,6174,-3,pos,0 days 01:38:28.367000,0 days 01:38:28.367000
22784,2024-03-02 15:42:11.078,OnTrack,7130,6103,-5,pos,0 days 01:38:28.647000,0 days 01:38:28.647000
22785,2024-03-02 15:42:11.278,OnTrack,7063,6052,-5,pos,0 days 01:38:28.847000,0 days 01:38:28.847000
22786,2024-03-02 15:42:11.499,OnTrack,6973,5988,-7,pos,0 days 01:38:29.068000,0 days 01:38:29.068000
22787,2024-03-02 15:42:11.659,OnTrack,6910,5945,-7,pos,0 days 01:38:29.228000,0 days 01:38:29.228000
22788,2024-03-02 15:42:11.919,OnTrack,6807,5873,-8,pos,0 days 01:38:29.488000,0 days 01:38:29.488000
22789,2024-03-02 15:42:12.199,OnTrack,6670,5774,-10,pos,0 days 01:38:29.768000,0 days 01:38:29.768000
22790,2024-03-02 15:42:12.519,OnTrack,6554,5687,-11,pos,0 days 01:38:30.088000,0 days 01:38:30.088000
22791,2024-03-02 15:42:12.719,OnTrack,6464,5615,-12,pos,0 days 01:38:30.288000,0 days 01:38:30.288000
22792,2024-03-02 15:42:12.879,OnTrack,6392,5555,-14,pos,0 days 01:38:30.448000,0 days 01:38:30.448000
22793,2024-03-02 15:42:13.079,OnTrack,6303,5474,-15,pos,0 days 01:38:30.648000,0 days 01:38:30.648000
22794,2024-03-02 15:42:13.439,OnTrack,6148,5313,-18,pos,0 days 01:38:31.008000,0 days 01:38:31.008000
